HomeSeekers and HomeMakers,HDB released flash estimate figures that showed a 1.4% increase!,https://forums.hardwarezone.com.sg/threads/hdb-released-flash-estimate-figures-that-showed-a-1-4-increase.6389117/,"Nov 12, 2020"
HomeSeekers and HomeMakers,New Launch for 1H 2021,https://forums.hardwarezone.com.sg/threads/new-launch-for-1h-2021.6409246/,"Nov 12, 2020"
HomeSeekers and HomeMakers,Need to pay resale levy?,https://forums.hardwarezone.com.sg/threads/need-to-pay-resale-levy.6407331/,"Nov 12, 2020"
HomeSeekers and HomeMakers,Ascendas REIT to buy two office assets in San Francisco for $768 mil,https://forums.hardwarezone.com.sg/threads/ascendas-reit-to-buy-two-office-assets-in-san-francisco-for-768-mil.6409165/,"Nov 12, 2020"
HomeSeekers and HomeMakers,Fear Factors and Half-Truths by Property Agents,https://forums.hardwarezone.com.sg/threads/fear-factors-and-half-truths-by-property-agents.6408119/,"Nov 11, 2020"
HomeSeekers and HomeMakers,Gaw Capital and partners to acquire Hong Kong office tower for $1.71 bil,https://forums.hardwarezone.com.sg/threads/gaw-capital-and-partners-to-acquire-hong-kong-office-tower-for-1-71-bil.6408639/,"Nov 11, 2020"
HomeSeekers and HomeMakers,Curtain on False Ceiling?,https://forums.hardwarezone.com.sg/threads/curtain-on-false-ceiling.6408596/,"Nov 11, 2020"
HomeSeekers and HomeMakers,Selo Group offers prefab luxury villas in Indonesia,https://forums.hardwarezone.com.sg/threads/selo-group-offers-prefab-luxury-villas-in-indonesia.6407997/,"Nov 10, 2020"
HomeSeekers and HomeMakers,Re-imagining workplaces in a post-Covid-19 world,https://forums.hardwarezone.com.sg/threads/re-imagining-workplaces-in-a-post-covid-19-world.6407456/,"Nov 9, 2020"
HomeSeekers and HomeMakers,Renting apartment for 2 months,https://forums.hardwarezone.com.sg/threads/renting-apartment-for-2-months.6400373/,"Nov 9, 2020"
HomeSeekers and HomeMakers,Furniture,https://forums.hardwarezone.com.sg/threads/furniture.6407251/,"Nov 8, 2020"
HomeSeekers and HomeMakers,[Chat Chat] Neighborhood gossip,https://forums.hardwarezone.com.sg/threads/chat-chat-neighborhood-gossip.6406746/,"Nov 8, 2020"
HomeSeekers and HomeMakers,Costa Grove neighbours,https://forums.hardwarezone.com.sg/threads/costa-grove-neighbours.6397049/,"Nov 7, 2020"
HomeSeekers and HomeMakers,Two conservation shophouses at Clarke Quay up for sale at $6.2 mil each,https://forums.hardwarezone.com.sg/threads/two-conservation-shophouses-at-clarke-quay-up-for-sale-at-6-2-mil-each.6405609/,"Nov 7, 2020"
HomeSeekers and HomeMakers,Buy forett or penrose?,https://forums.hardwarezone.com.sg/threads/buy-forett-or-penrose.6347994/,"Nov 7, 2020"
HomeSeekers and HomeMakers,LINQ Vs Royal Green,https://forums.hardwarezone.com.sg/threads/linq-vs-royal-green.6398454/,"Nov 5, 2020"
HomeSeekers and HomeMakers,999 Leasehold vs 99 Leasehold : Headache,https://forums.hardwarezone.com.sg/threads/999-leasehold-vs-99-leasehold-headache.6397424/,"Nov 5, 2020"
HomeSeekers and HomeMakers,One North Eden. Live-work-learn-play,https://forums.hardwarezone.com.sg/threads/one-north-eden-live-work-learn-play.6405042/,"Nov 5, 2020"
HomeSeekers and HomeMakers,pinnacle?,https://forums.hardwarezone.com.sg/threads/pinnacle.6403851/,"Nov 5, 2020"
HomeSeekers and HomeMakers,Facilities galore at Parc Riviera,https://forums.hardwarezone.com.sg/threads/facilities-galore-at-parc-riviera.6405029/,"Nov 5, 2020"
HomeSeekers and HomeMakers,Nov 2012 BTO (Compassvale Mast),https://forums.hardwarezone.com.sg/threads/nov-2012-bto-compassvale-mast.4020476/,"Nov 4, 2020"
HomeSeekers and HomeMakers,How much to pay for stamp duty?,https://forums.hardwarezone.com.sg/threads/how-much-to-pay-for-stamp-duty.6403702/,"Nov 4, 2020"
HomeSeekers and HomeMakers,Sustainability design excels at new Amber Park,https://forums.hardwarezone.com.sg/threads/sustainability-design-excels-at-new-amber-park.6404531/,"Nov 4, 2020"
HomeSeekers and HomeMakers,Best way to remove name from co-ownership of HDB,https://forums.hardwarezone.com.sg/threads/best-way-to-remove-name-from-co-ownership-of-hdb.5615394/,"Nov 3, 2020"
HomeSeekers and HomeMakers,One North Eden Residences,https://forums.hardwarezone.com.sg/threads/one-north-eden-residences.6404122/,"Nov 3, 2020"
HomeSeekers and HomeMakers,How does developer loan drawdown work?,https://forums.hardwarezone.com.sg/threads/how-does-developer-loan-drawdown-work.6403948/,"Nov 3, 2020"
HomeSeekers and HomeMakers,A mirror to the city,https://forums.hardwarezone.com.sg/threads/a-mirror-to-the-city.6403905/,"Nov 3, 2020"
HomeSeekers and HomeMakers,Proximity Housing Grant questions,https://forums.hardwarezone.com.sg/threads/proximity-housing-grant-questions.6403657/,"Nov 2, 2020"
HomeSeekers and HomeMakers,Hedges park: Kid screaming whole day,https://forums.hardwarezone.com.sg/threads/hedges-park-kid-screaming-whole-day.6402136/,"Nov 2, 2020"
HomeSeekers and HomeMakers,Water pipe damaged during renovation,https://forums.hardwarezone.com.sg/threads/water-pipe-damaged-during-renovation.6135097/,"Nov 2, 2020"
HomeSeekers and HomeMakers,OFFCIAL NOV 2020 SBF,https://forums.hardwarezone.com.sg/threads/offcial-nov-2020-sbf.6402393/,"Nov 2, 2020"
HomeSeekers and HomeMakers,Question about home loan early repayment,https://forums.hardwarezone.com.sg/threads/question-about-home-loan-early-repayment.6402821/,"Nov 1, 2020"
HomeSeekers and HomeMakers,OFFICIAL NOV 2020 SBF,https://forums.hardwarezone.com.sg/threads/official-nov-2020-sbf.6402394/,"Nov 1, 2020"
HomeSeekers and HomeMakers,If a retiree wants to buy hdb,https://forums.hardwarezone.com.sg/threads/if-a-retiree-wants-to-buy-hdb.6402703/,"Nov 1, 2020"
HomeSeekers and HomeMakers,anyone bought hausanalyst bto package before?,https://forums.hardwarezone.com.sg/threads/anyone-bought-hausanalyst-bto-package-before.6402342/,"Oct 31, 2020"
HomeSeekers and HomeMakers,Owner vs Occupier in BTO,https://forums.hardwarezone.com.sg/threads/owner-vs-occupier-in-bto.6206881/,"Oct 30, 2020"
HomeSeekers and HomeMakers,SBF MAY 2020,https://forums.hardwarezone.com.sg/threads/sbf-may-2020.6263254/,"Oct 30, 2020"
HomeSeekers and HomeMakers,Hdb pphs,https://forums.hardwarezone.com.sg/threads/hdb-pphs.6401474/,"Oct 29, 2020"
HomeSeekers and HomeMakers,Reviere relaunch - fire sales in the future?,https://forums.hardwarezone.com.sg/threads/reviere-relaunch-fire-sales-in-the-future.6401091/,"Oct 29, 2020"
HomeSeekers and HomeMakers,It is an offence in Singapore to misuse an address when one is not staying or has permission?,https://forums.hardwarezone.com.sg/threads/it-is-an-offence-in-singapore-to-misuse-an-address-when-one-is-not-staying-or-has-permission.5864305/,"Oct 29, 2020"
HomeSeekers and HomeMakers,What's the ideal safety buffer in no. of days to exercise a OTP,https://forums.hardwarezone.com.sg/threads/whats-the-ideal-safety-buffer-in-no-of-days-to-exercise-a-otp.6401275/,"Oct 29, 2020"
HomeSeekers and HomeMakers,Looking for Vertical Wall mirrors,https://forums.hardwarezone.com.sg/threads/looking-for-vertical-wall-mirrors.6400942/,"Oct 29, 2020"
HomeSeekers and HomeMakers,"For those of you who bought a resale flat, how much u spent on reno?",https://forums.hardwarezone.com.sg/threads/for-those-of-you-who-bought-a-resale-flat-how-much-u-spent-on-reno.6396374/,"Oct 29, 2020"
HomeSeekers and HomeMakers,Which parts of the OTP do I need to sign if I want to exercise it?,https://forums.hardwarezone.com.sg/threads/which-parts-of-the-otp-do-i-need-to-sign-if-i-want-to-exercise-it.6400732/,"Oct 28, 2020"
HomeSeekers and HomeMakers,How common is it for the HDB valuation report figure to exactly match the OTP?,https://forums.hardwarezone.com.sg/threads/how-common-is-it-for-the-hdb-valuation-report-figure-to-exactly-match-the-otp.6398728/,"Oct 28, 2020"
HomeSeekers and HomeMakers,"If I still lack 100K for HDB BTO, do I get bank loan or use CPF",https://forums.hardwarezone.com.sg/threads/if-i-still-lack-100k-for-hdb-bto-do-i-get-bank-loan-or-use-cpf.6395219/,"Oct 28, 2020"
HomeSeekers and HomeMakers,[Dilemma] Stay near workplace or near parents?,https://forums.hardwarezone.com.sg/threads/dilemma-stay-near-workplace-or-near-parents.6399132/,"Oct 28, 2020"
HomeSeekers and HomeMakers,Office units at Paya Lebar Square for sale at $23.5 mil,https://forums.hardwarezone.com.sg/threads/office-units-at-paya-lebar-square-for-sale-at-23-5-mil.6400452/,"Oct 28, 2020"
HomeSeekers and HomeMakers,ABSD and other fees,https://forums.hardwarezone.com.sg/threads/absd-and-other-fees.6399304/,"Oct 27, 2020"
HomeSeekers and HomeMakers,Any lobang for law firm to do new home loan for BUC?,https://forums.hardwarezone.com.sg/threads/any-lobang-for-law-firm-to-do-new-home-loan-for-buc.6400015/,"Oct 27, 2020"
HomeSeekers and HomeMakers,Resale at The Ladyhill reaps $2.6 mil profit,https://forums.hardwarezone.com.sg/threads/resale-at-the-ladyhill-reaps-2-6-mil-profit.6399853/,"Oct 27, 2020"
HomeSeekers and HomeMakers,Question abt $4K OPT exercise fee?,https://forums.hardwarezone.com.sg/threads/question-abt-4k-opt-exercise-fee.6399605/,"Oct 27, 2020"
HomeSeekers and HomeMakers,Potential 2nd Wave worldwide,https://forums.hardwarezone.com.sg/threads/potential-2nd-wave-worldwide.6399691/,"Oct 26, 2020"
HomeSeekers and HomeMakers,Investment Property in Perth,https://forums.hardwarezone.com.sg/threads/investment-property-in-perth.6399471/,"Oct 26, 2020"
HomeSeekers and HomeMakers,Setting up trust for property,https://forums.hardwarezone.com.sg/threads/setting-up-trust-for-property.6399361/,"Oct 26, 2020"
HomeSeekers and HomeMakers,Referal percentage cut,https://forums.hardwarezone.com.sg/threads/referal-percentage-cut.6398278/,"Oct 26, 2020"
HomeSeekers and HomeMakers,Remove built in shoe cabinet,https://forums.hardwarezone.com.sg/threads/remove-built-in-shoe-cabinet.6398897/,"Oct 26, 2020"
HomeSeekers and HomeMakers,Why are house prices SOARING these last 2 months?,https://forums.hardwarezone.com.sg/threads/why-are-house-prices-soaring-these-last-2-months.6395138/,"Oct 26, 2020"
HomeSeekers and HomeMakers,Three conservation shophouses at Jalan Sultan on the market for $9.38 mil,https://forums.hardwarezone.com.sg/threads/three-conservation-shophouses-at-jalan-sultan-on-the-market-for-9-38-mil.6399276/,"Oct 26, 2020"
HomeSeekers and HomeMakers,Who do i pay the OTP exercise fee to?,https://forums.hardwarezone.com.sg/threads/who-do-i-pay-the-otp-exercise-fee-to.6398994/,"Oct 25, 2020"
HomeSeekers and HomeMakers,Do we need to fix leak before selling house,https://forums.hardwarezone.com.sg/threads/do-we-need-to-fix-leak-before-selling-house.6398875/,"Oct 25, 2020"
HomeSeekers and HomeMakers,"Developer using 5.5% of floor space, amounting to $108,501, for air-con ledge",https://forums.hardwarezone.com.sg/threads/developer-using-5-5-of-floor-space-amounting-to-108-501-for-air-con-ledge.6396968/,"Oct 24, 2020"
HomeSeekers and HomeMakers,my situation able to apply for mature estate 2 room Flexi bto?,https://forums.hardwarezone.com.sg/threads/my-situation-able-to-apply-for-mature-estate-2-room-flexi-bto.6397761/,"Oct 24, 2020"
HomeSeekers and HomeMakers,New guide standardises ratings of property agents,https://forums.hardwarezone.com.sg/threads/new-guide-standardises-ratings-of-property-agents.6397502/,"Oct 23, 2020"
HomeSeekers and HomeMakers,Three adjoining freehold shophouses on River Valley Road for sale at $21.9 mil,https://forums.hardwarezone.com.sg/threads/three-adjoining-freehold-shophouses-on-river-valley-road-for-sale-at-21-9-mil.6397449/,"Oct 23, 2020"
HomeSeekers and HomeMakers,Unit at Elizabeth Heights reaps $2.7 mil profit,https://forums.hardwarezone.com.sg/threads/unit-at-elizabeth-heights-reaps-2-7-mil-profit.6396277/,"Oct 23, 2020"
HomeSeekers and HomeMakers,anyone bto a unit at Woodleigh Village?,https://forums.hardwarezone.com.sg/threads/anyone-bto-a-unit-at-woodleigh-village.6397347/,"Oct 22, 2020"
HomeSeekers and HomeMakers,What Loan Options for MGPS Scheme?,https://forums.hardwarezone.com.sg/threads/what-loan-options-for-mgps-scheme.6397068/,"Oct 22, 2020"
HomeSeekers and HomeMakers,Aircon - Ducted vs Wall Hung Split Air Conditioner,https://forums.hardwarezone.com.sg/threads/aircon-ducted-vs-wall-hung-split-air-conditioner.6397114/,"Oct 22, 2020"
HomeSeekers and HomeMakers,Review OTP before giving 1% cheque,https://forums.hardwarezone.com.sg/threads/review-otp-before-giving-1-cheque.6395861/,"Oct 22, 2020"
HomeSeekers and HomeMakers,Hyll on Holland,https://forums.hardwarezone.com.sg/threads/hyll-on-holland.6356187/,"Oct 22, 2020"
HomeSeekers and HomeMakers,Four freehold conservation shophouses in Tiong Bahru for sale at $50 mil,https://forums.hardwarezone.com.sg/threads/four-freehold-conservation-shophouses-in-tiong-bahru-for-sale-at-50-mil.6396875/,"Oct 22, 2020"
HomeSeekers and HomeMakers,Question On HDB Resale Deposit,https://forums.hardwarezone.com.sg/threads/question-on-hdb-resale-deposit.6396070/,"Oct 22, 2020"
HomeSeekers and HomeMakers,Urgently needed,https://forums.hardwarezone.com.sg/threads/urgently-needed.6396713/,"Oct 21, 2020"
HomeSeekers and HomeMakers,Planning to ask Parent to sell off their HDB,https://forums.hardwarezone.com.sg/threads/planning-to-ask-parent-to-sell-off-their-hdb.5845393/,"Oct 21, 2020"
HomeSeekers and HomeMakers,Combined duplex penthouse at The Quinn on the market for $3.5 mil,https://forums.hardwarezone.com.sg/threads/combined-duplex-penthouse-at-the-quinn-on-the-market-for-3-5-mil.6395192/,"Oct 20, 2020"
HomeSeekers and HomeMakers,Sell scrape metals eg wires,https://forums.hardwarezone.com.sg/threads/sell-scrape-metals-eg-wires.6395779/,"Oct 20, 2020"
HomeSeekers and HomeMakers,Need some advice on how to approach this unusual situation,https://forums.hardwarezone.com.sg/threads/need-some-advice-on-how-to-approach-this-unusual-situation.6395675/,"Oct 20, 2020"
HomeSeekers and HomeMakers,Hyll vs Leedon Green vs Wilshire Residences,https://forums.hardwarezone.com.sg/threads/hyll-vs-leedon-green-vs-wilshire-residences.6392353/,"Oct 20, 2020"
HomeSeekers and HomeMakers,Greenland Australia unveils tallest ultra-luxury penthouse in Sydney for A$35 mil,https://forums.hardwarezone.com.sg/threads/greenland-australia-unveils-tallest-ultra-luxury-penthouse-in-sydney-for-a-35-mil.6395741/,"Oct 20, 2020"
HomeSeekers and HomeMakers,Dysons sell 3-storey S'pore penthouse at Wallich Residence at a loss for $62m: Report,https://forums.hardwarezone.com.sg/threads/dysons-sell-3-storey-spore-penthouse-at-wallich-residence-at-a-loss-for-62m-report.6395202/,"Oct 20, 2020"
HomeSeekers and HomeMakers,The Reef At King's Dock,https://forums.hardwarezone.com.sg/threads/the-reef-at-kings-dock.6395469/,"Oct 19, 2020"
HomeSeekers and HomeMakers,Where good to buy quartz? Need some help here... thanks!,https://forums.hardwarezone.com.sg/threads/where-good-to-buy-quartz-need-some-help-here-thanks.6394963/,"Oct 18, 2020"
HomeSeekers and HomeMakers,Min length between blocks,https://forums.hardwarezone.com.sg/threads/min-length-between-blocks.6394823/,"Oct 18, 2020"
HomeSeekers and HomeMakers,Property investment talk. Are they useful? Saw this by some Dr Patrick Liew,https://forums.hardwarezone.com.sg/threads/property-investment-talk-are-they-useful-saw-this-by-some-dr-patrick-liew.5562115/,"Oct 18, 2020"
HomeSeekers and HomeMakers,New launch discounts/promotions,https://forums.hardwarezone.com.sg/threads/new-launch-discounts-promotions.6273661/,"Oct 18, 2020"
HomeSeekers and HomeMakers,Regarding Tenancy Renewal - Agent Commission.,https://forums.hardwarezone.com.sg/threads/regarding-tenancy-renewal-agent-commission.6150716/,"Oct 18, 2020"
HomeSeekers and HomeMakers,FH near MRT,https://forums.hardwarezone.com.sg/threads/fh-near-mrt.6392569/,"Oct 18, 2020"
HomeSeekers and HomeMakers,The New Trend - Small units with cheaper psf?,https://forums.hardwarezone.com.sg/threads/the-new-trend-small-units-with-cheaper-psf.6394814/,"Oct 18, 2020"
HomeSeekers and HomeMakers,Hdb 2room flexi - short term lease,https://forums.hardwarezone.com.sg/threads/hdb-2room-flexi-short-term-lease.6393421/,"Oct 17, 2020"
HomeSeekers and HomeMakers,"20 year old resale flat near Mrt at 600k Bukit Panjang Mrt, can buy as first home?",https://forums.hardwarezone.com.sg/threads/20-year-old-resale-flat-near-mrt-at-600k-bukit-panjang-mrt-can-buy-as-first-home.6394310/,"Oct 17, 2020"
HomeSeekers and HomeMakers,J8 SUITES CONDO,https://forums.hardwarezone.com.sg/threads/j8-suites-condo.6394433/,"Oct 17, 2020"
HomeSeekers and HomeMakers,Renovation contractor,https://forums.hardwarezone.com.sg/threads/renovation-contractor.6009860/,"Oct 16, 2020"
HomeSeekers and HomeMakers,Freehold semi-detached house on One Tree Hill for sale at $12 mil,https://forums.hardwarezone.com.sg/threads/freehold-semi-detached-house-on-one-tree-hill-for-sale-at-12-mil.6393640/,"Oct 16, 2020"
HomeSeekers and HomeMakers,How long does it take for EHG to approve?,https://forums.hardwarezone.com.sg/threads/how-long-does-it-take-for-ehg-to-approve.6393546/,"Oct 15, 2020"
HomeSeekers and HomeMakers,Redhill close enbloc,https://forums.hardwarezone.com.sg/threads/redhill-close-enbloc.6393331/,"Oct 15, 2020"
HomeSeekers and HomeMakers,Maxing out use of CPF for monthly installment?,https://forums.hardwarezone.com.sg/threads/maxing-out-use-of-cpf-for-monthly-installment.6391767/,"Oct 15, 2020"
HomeSeekers and HomeMakers,co-broke - my agent told me to help him,https://forums.hardwarezone.com.sg/threads/co-broke-my-agent-told-me-to-help-him.6392302/,"Oct 15, 2020"
HomeSeekers and HomeMakers,Ground-floor commercial unit at Bukit Timah Plaza for sale at $30 mil,https://forums.hardwarezone.com.sg/threads/ground-floor-commercial-unit-at-bukit-timah-plaza-for-sale-at-30-mil.6393109/,"Oct 15, 2020"
HomeSeekers and HomeMakers,HDB resale: how long could I keep a seller waiting?,https://forums.hardwarezone.com.sg/threads/hdb-resale-how-long-could-i-keep-a-seller-waiting.6393033/,"Oct 15, 2020"
HomeSeekers and HomeMakers,Bartly Residences,https://forums.hardwarezone.com.sg/threads/bartly-residences.6389151/,"Oct 14, 2020"
HomeSeekers and HomeMakers,Unit at Ardmore Park earns $3.1 mil profit,https://forums.hardwarezone.com.sg/threads/unit-at-ardmore-park-earns-3-1-mil-profit.6392554/,"Oct 14, 2020"
HomeSeekers and HomeMakers,resale HDB (passed mop) at Dawson or retain old Farrer Park HDB,https://forums.hardwarezone.com.sg/threads/resale-hdb-passed-mop-at-dawson-or-retain-old-farrer-park-hdb.6390583/,"Oct 13, 2020"
HomeSeekers and HomeMakers,Citrine Foodland New Industrial Showflat set to Launch in 2023,https://forums.hardwarezone.com.sg/threads/citrine-foodland-new-industrial-showflat-set-to-launch-in-2023.6392319/,"Oct 13, 2020"
HomeSeekers and HomeMakers,Will SIBOR rate go up/down or remain?...,https://forums.hardwarezone.com.sg/threads/will-sibor-rate-go-up-down-or-remain.6392059/,"Oct 13, 2020"
HomeSeekers and HomeMakers,Four-bedroom unit at The Grange for sale at $6.5 mil,https://forums.hardwarezone.com.sg/threads/four-bedroom-unit-at-the-grange-for-sale-at-6-5-mil.6391984/,"Oct 13, 2020"
HomeSeekers and HomeMakers,Lornie Road Good Class Bungalow going for $50 mil,https://forums.hardwarezone.com.sg/threads/lornie-road-good-class-bungalow-going-for-50-mil.6391397/,"Oct 13, 2020"
HomeSeekers and HomeMakers,Developments majority sold unlikely to face completion delays,https://forums.hardwarezone.com.sg/threads/developments-majority-sold-unlikely-to-face-completion-delays.6390728/,"Oct 12, 2020"
HomeSeekers and HomeMakers,"Mind blown. $500,000 to reno punggol penthouse",https://forums.hardwarezone.com.sg/threads/mind-blown-500-000-to-reno-punggol-penthouse.6390856/,"Oct 12, 2020"
HomeSeekers and HomeMakers,Official Punggol BTO Aug 2018 2-Room Unit,https://forums.hardwarezone.com.sg/threads/official-punggol-bto-aug-2018-2-room-unit.5929031/,"Oct 12, 2020"
HomeSeekers and HomeMakers,BTO or resale for 1st timer,https://forums.hardwarezone.com.sg/threads/bto-or-resale-for-1st-timer.6390546/,"Oct 12, 2020"
HomeSeekers and HomeMakers,Can a foreign investor still make any money in SG real estate?,https://forums.hardwarezone.com.sg/threads/can-a-foreign-investor-still-make-any-money-in-sg-real-estate.6390851/,"Oct 12, 2020"
HomeSeekers and HomeMakers,Resale at The Waterside reaps $2 mil profit,https://forums.hardwarezone.com.sg/threads/resale-at-the-waterside-reaps-2-mil-profit.6388147/,"Oct 11, 2020"
